"TF","mean_activity_cirrhotic","mean_activity_healthy","activity_diff","pvalue","padj","regulates","regulates_fibrogenic_gene"
"IRF7",-0.160460040293533,-1.0488852659858,0.888425225692266,0.841269841269841,0.933682058682059,NA,FALSE
"IRX1",0.696595968121926,0.291646937435695,0.404949030686231,0.841269841269841,0.933682058682059,NA,FALSE
"KDM5A",-0.30142144506625,-0.484401077322264,0.182979632256014,0.841269841269841,0.933682058682059,NA,FALSE
"LMO2",0.0925110462848381,-0.406881136174185,0.499392182459023,0.841269841269841,0.933682058682059,NA,FALSE
"MAF",0.17205610178489,-0.176632419518478,0.348688521303368,0.841269841269841,0.933682058682059,NA,FALSE
"MAX",-0.109538818327948,-0.230781986039621,0.121243167711673,0.841269841269841,0.933682058682059,NA,FALSE
"MBD1",-0.434627418668625,-0.133649251722369,-0.300978166946256,0.841269841269841,0.933682058682059,NA,FALSE
"MED1",0.118991086665227,-0.397724916837249,0.516716003502476,0.841269841269841,0.933682058682059,NA,FALSE
"MEF2A",-0.325977477698818,-0.10852362939705,-0.217453848301768,0.841269841269841,0.933682058682059,NA,FALSE
"MEF2D",-0.142583666167027,-0.0417271391290972,-0.10085652703793,0.841269841269841,0.933682058682059,NA,FALSE
"MSX2",0.0410832538970795,-0.187812435967627,0.228895689864706,0.841269841269841,0.933682058682059,NA,FALSE
"MXD1",0.0300692715125648,0.340962800062204,-0.310893528549639,0.841269841269841,0.933682058682059,NA,FALSE
"MYCN",0.163528666835055,-0.282105952478537,0.445634619313592,0.841269841269841,0.933682058682059,NA,FALSE
"NCOA2",0.059101814010674,0.57249442875312,-0.513392614742446,0.841269841269841,0.933682058682059,NA,FALSE
"NEUROG3",0.186875991753051,0.0127548359474527,0.174121155805598,0.841269841269841,0.933682058682059,NA,FALSE
"NFIX",0.334376814039728,0.0638910247669805,0.270485789272748,0.841269841269841,0.933682058682059,NA,FALSE
"NFKBIB",-0.652301860860891,-0.236001203083111,-0.416300657777781,0.841269841269841,0.933682058682059,NA,FALSE
"NKX3-1",-0.331432539137601,-0.210857118613107,-0.120575420524494,0.841269841269841,0.933682058682059,NA,FALSE
"NR2C1",-0.293431455051812,-0.0144892320854172,-0.278942222966395,0.841269841269841,0.933682058682059,NA,FALSE
"NR2E1",0.321156783293319,0.142238553374794,0.178918229918525,0.841269841269841,0.933682058682059,NA,FALSE
"NRL",0.162302300119846,0.343030393857227,-0.180728093737381,0.841269841269841,0.933682058682059,NA,FALSE
"OLIG2",-0.39780362510583,-0.170319329070703,-0.227484296035127,0.841269841269841,0.933682058682059,NA,FALSE
"PAWR",0.243264381204701,0.247086816927553,-0.00382243572285143,0.841269841269841,0.933682058682059,NA,FALSE
"PKNOX1",-0.170952969731495,0.224582114342455,-0.395535084073949,0.841269841269841,0.933682058682059,NA,FALSE
"PLAGL1",0.167687797303132,-0.149063940321439,0.316751737624571,0.841269841269841,0.933682058682059,NA,FALSE
"POU4F1",-0.0768935955054027,0.280454713946364,-0.357348309451767,0.841269841269841,0.933682058682059,NA,FALSE
"RBPJ",-0.107308802839819,-0.372436197878991,0.265127395039172,0.841269841269841,0.933682058682059,NA,FALSE
"RORC",-0.117587665997043,-0.245476043056525,0.127888377059482,0.841269841269841,0.933682058682059,NA,FALSE
"SIX1",0.245506121642998,-0.125407383699511,0.370913505342509,0.841269841269841,0.933682058682059,NA,FALSE
"SMARCA1",0.158694906078338,0.0992673460317343,0.0594275600466037,0.841269841269841,0.933682058682059,NA,FALSE
"SPIB",0.203098691071598,-0.204389349164688,0.407488040236286,0.841269841269841,0.933682058682059,NA,FALSE
"SSRP1",-0.00609890022658408,-0.397740695819961,0.391641795593377,0.841269841269841,0.933682058682059,NA,FALSE
"STAT5B",-0.0363463921444805,-0.0718776208431955,0.035531228698715,0.841269841269841,0.933682058682059,NA,FALSE
"TADA2A",-0.0304294156926201,0.234834183853921,-0.265263599546541,0.841269841269841,0.933682058682059,NA,FALSE
"TBX15",-0.261586460178819,-0.392547804670546,0.130961344491727,0.841269841269841,0.933682058682059,NA,FALSE
"TEAD1",-0.622959066118826,-0.306891206215232,-0.316067859903594,0.841269841269841,0.933682058682059,NA,FALSE
"TFAP2A",-0.433051430150906,-0.413664272647766,-0.0193871575031393,0.841269841269841,0.933682058682059,NA,FALSE
"THAP11",0.667764206614888,-0.224198997996831,0.891963204611718,0.841269841269841,0.933682058682059,NA,FALSE
"TRIM28",-0.123727573140647,0.136228562255325,-0.259956135395972,0.841269841269841,0.933682058682059,NA,FALSE
"ZNF143",0.0518582745902821,-0.673621079619236,0.725479354209518,0.841269841269841,0.933682058682059,NA,FALSE
"ZNF300",0.0581444412504667,-0.0574866324991859,0.115631073749653,0.841269841269841,0.933682058682059,NA,FALSE
"ZNF384",-0.0235346056135762,-0.150702695334314,0.127168089720738,0.841269841269841,0.933682058682059,NA,FALSE
"ARID4B",-0.14859066054241,-0.157517254806558,0.00892659426414771,1,1,NA,FALSE
"BARX1",-0.147956570474556,-0.301063708784145,0.153107138309589,1,1,NA,FALSE
"BHLHE41",0.0974467948099388,0.150069037196986,-0.0526222423870468,1,1,NA,FALSE
"BRD4",0.175214677534497,0.055802440234258,0.119412237300239,1,1,NA,FALSE
"CEBPZ",-0.0855248434149099,-0.486193909989866,0.400669066574956,1,1,NA,FALSE
"CIITA",-0.427290882347684,-1.68062935718582,1.25333847483813,1,1,NA,FALSE
"CREB3L1",-0.514297553869607,-0.68040108667371,0.166103532804103,1,1,NA,FALSE
"CRX",0.177255711909269,0.207614048601977,-0.030358336692708,1,1,NA,FALSE
"CTBP2",0.0970626353102956,-0.0800861039797639,0.177148739290059,1,1,NA,FALSE
"DLX3",-0.0366002512425517,-0.231032690307354,0.194432439064802,1,1,NA,FALSE
"EBF1",-0.125855520910655,-0.0825051430346373,-0.0433503778760175,1,1,NA,FALSE
"EGR2",-0.0726188175712228,-0.155079251442124,0.0824604338709009,1,1,NA,FALSE
"EGR3",-0.309958693516476,-0.365366092889159,0.0554073993726835,1,1,NA,FALSE
"ELF4",-0.0766804971689873,-0.240361907120432,0.163681409951444,1,1,"LUM(1)",TRUE
"ELK3",-0.0402900731355388,-0.129533735947541,0.0892436628120026,1,1,NA,FALSE
"EPAS1",0.052162529722848,-0.574799561987234,0.626962091710082,1,1,NA,FALSE
"FOXC2",-0.195122331153319,-0.49770988256942,0.302587551416102,1,1,NA,FALSE
"FOXP3",0.101871682759459,0.218678072233087,-0.116806389473628,1,1,NA,FALSE
"GATA4",-0.224379143512305,0.00291957111865749,-0.227298714630963,1,1,NA,FALSE
"HBP1",-0.220265353813306,-0.0156463546989665,-0.20461899911434,1,1,NA,FALSE
"ISL1",-0.0108052049825307,0.111893309792639,-0.122698514775169,1,1,NA,FALSE
"JARID2",-0.28324761875754,-0.0615104048117155,-0.221737213945824,1,1,NA,FALSE
"KAT2B",-0.1660637090457,-0.283328696425403,0.117264987379703,1,1,NA,FALSE
"KAT6A",-0.0803270752725379,0.0890773862829637,-0.169404461555502,1,1,NA,FALSE
"KAT7",-0.0552767606537106,-0.154936022299301,0.09965926164559,1,1,NA,FALSE
"KLF13",-0.178812454675556,0.00416145003832051,-0.182973904713876,1,1,NA,FALSE
"KLF5",-0.452024850259119,-0.773384897526872,0.321360047267753,1,1,NA,FALSE
"KLF9",-0.509794903972317,-0.387821713135886,-0.121973190836431,1,1,NA,FALSE
"MAZ",-0.299145311268492,-0.199848279080794,-0.0992970321876979,1,1,NA,FALSE
"MECP2",0.236051875145638,0.187984544435689,0.0480673307099489,1,1,NA,FALSE
"MXI1",0.0582682998884635,-0.015926319242544,0.0741946191310076,1,1,NA,FALSE
"NFAT5",-0.369901631357379,-0.953576888011609,0.58367525665423,1,1,NA,FALSE
"NKRF",-0.0461367827021337,-0.165445320269093,0.119308537566959,1,1,NA,FALSE
"NKX2-2",-0.102416962316567,-0.23729296607093,0.134876003754362,1,1,NA,FALSE
"NPM1",-0.221286339292416,-0.540604187488378,0.319317848195963,1,1,NA,FALSE
"NR0B2",0.128246126692549,0.289061170813406,-0.160815044120858,1,1,NA,FALSE
"NR1H2",0.0248918820445135,0.0113198237860175,0.013572058258496,1,1,NA,FALSE
"ONECUT1",-0.261390244464125,0.225725084689336,-0.487115329153461,1,1,NA,FALSE
"PAX6",0.0600986988715202,-0.0992531730796447,0.159351871951165,1,1,NA,FALSE
"PDX1",-0.218734505283363,-0.0807717155688892,-0.137962789714474,1,1,NA,FALSE
"PGR",-0.623437785783621,-0.449237926901987,-0.174199858881634,1,1,NA,FALSE
"POU5F1",-0.738472058419448,-0.015072589980736,-0.723399468438712,1,1,"THY1(1)",TRUE
"PPARA",-0.186670943030487,0.162793105305523,-0.34946404833601,1,1,NA,FALSE
"PPARD",-0.161183913342831,-0.237119851478784,0.075935938135953,1,1,NA,FALSE
"REST",-0.149349993884921,-0.111757687670608,-0.0375923062143132,1,1,NA,FALSE
"RORA",0.364932940978331,0.166383220008028,0.198549720970303,1,1,NA,FALSE
"SMARCA4",-0.206011980512813,-0.321746765606013,0.1157347850932,1,1,NA,FALSE
"SP4",-0.0434493475931318,0.0218609093567088,-0.0653102569498407,1,1,NA,FALSE
"TAF1",-0.236598517075096,0.123926772740024,-0.36052528981512,1,1,NA,FALSE
"TBX18",0.0462922137458707,0.0153678919840947,0.0309243217617759,1,1,"THY1(1)",TRUE
"TFDP1",-0.145717506612678,-0.132651051024548,-0.0130664555881298,1,1,NA,FALSE
"XBP1",-0.478873647721033,-0.0260987130210056,-0.452774934700028,1,1,NA,FALSE
"YBX3",-0.253491620613265,-0.30341947626134,0.0499278556480751,1,1,NA,FALSE
"ZBTB4",0.0614207779470411,-0.565820701441444,0.627241479388486,1,1,NA,FALSE
"ZEB1",-0.243710539839846,-0.393059322619574,0.149348782779728,1,1,NA,FALSE
"ZFPM2",0.088909528075582,-0.0750322056756711,0.163941733751253,1,1,NA,FALSE
"ZNF382",-0.228158259047164,-0.0557581648964299,-0.172400094150734,1,1,NA,FALSE
"ZNF76",0.00292490579032029,-0.0460575344495544,0.0489824402398747,1,1,NA,FALSE
